"X1" "X2" "X3" "X4"
-0.160782799956639 -0.0786308439538604 0.243852427051136 0.0919917321806285
0.301487260196616 0.396447043349635 0.156958896025556 0.0979877305938234
0.149801594032318 0.424623532110884 0.430324256099512 0.0195093933425769
0.0584650217283101 0.475935325395528 0.0789863256129226 -0.280513879098426
0.22731524613149 0.263246646772539 0.035543332502685 0.105033184550304
0.255440035367393 0.00880563752051474 0.258927982636384 0.0479487509612682
-0.119622158822277 -0.121580668751192 -0.246646215955622 -0.496031936476192
-0.186157803043918 -0.175376423921168 -0.0953187179928465 -0.401281620065722
-0.178808136066311 -0.461591545111779 -0.431390425009362 0.113381630434495
-0.261515128615543 -0.328809533200615 -0.842631350775658 0.212098688651406
0.00439777693802237 -0.337916237969578 -0.0463738900700528 0.175375283829606
-0.179309648613651 0.253998997826128 -0.00383445798515422 -0.31570407818868
-0.258252974500258 0.315423721318675 0.0176400973248201 -0.418234647071982
-0.391645009546799 0.17952268445901 -0.379318733263595 -0.645407328034042
